activity,x-axis,y-axis,z-axis
Jogging,-16.66,3.68,6.43
Jogging,5.98,3.26,-1.92
Standing,-1.38,9.3,2.98
Jogging,-14.75,17.2,3.486809
Walking,0.8,2.22,0.65
Jogging,-17.31,0.76,4.99
Walking,0.11,9.66,-2.45
Standing,-1.61,9.77,0.99
Walking,-3.6,2.49,-6.13
Standing,-0.95,9.72,1.5
Jogging,-16.85,8.28,1.3756552
Walking,-9.92,10.34,-0.08
Standing,-5.86,7.82,-0.93
Jogging,0.34,14.18,-0.46
Standing,-6.78,7.06,1.38
Jogging,-5.28,-11.84,-0.34
Standing,-4.79,8.43,-1.31
Jogging,2.49,-8.85,-5.37
Walking,5.24,4.67,-2.34
Jogging,-3.41,17.05,-1.57
Standing,2.37,9.15,-0.34
Standing,-8.05,5.83,-0.99
Walking,-9.47,12.41,0.38
Jogging,-6.97,0.99,-1.84
Walking,-1.5,12.79,11.34575
Jogging,-18.43,19.57,-6.43
Jogging,-2.49,-1.42,-4.18
Standing,7.74,4.67,1.18
Standing,2.22,8.89,-1.04
Standing,0.99,9.89,0.31
Jogging,-2.98,16.66,0.65
Jogging,5.9,14.79,8.730643
Walking,2.07,3.06,-2.6832085
Standing,-3.57,8.43,-0.61
Walking,-2.72,2.15,-2.1111538
Walking,-0.95,12.22,-0.65
Walking,-3.64,13.76,14.09706
Standing,-1.12,9.66,1.38
Walking,0.84,12.3,-14.37
Walking,-4.67,17.2,-4.56
Standing,-0.89,9.7,1.5
Standing,3.41,9.43,-1.76
Jogging,6.4,19.38,-5.37
Walking,0.15,8.89,-0.76
Jogging,-1.04,1.54,-1.8
Standing,-6.47,7.12,-0.65
Standing,-1.84,9.62,-0.95
Standing,0.46,10.19,0.99
Walking,-4.82,1.08,-3.2961242
Jogging,2.56,-0.91,6.5922484
Standing,-2.53,9.77,0.65
Standing,-1.14,9.28,0.8
Walking,-0.42,13.33,4.99
Walking,-5.56,3.11,-4.2086873
Jogging,-0.95,-6.32,-1.7978859
Walking,1.04,14.86,0.42
Walking,-2.37,17.01,-6.510526
Walking,5.05,8.39,-0.7627395
Standing,0.04,9.77,-0.11
Walking,0.42,13.95,9.956474
Jogging,11.75,-1.61,5.94
Standing,-3.17,8.58,-0.95
Jogging,-6.32,2.37,-1.84
Jogging,8.66,17.58,4.140586
Standing,-1.65,9.72,1.65
Jogging,-1.95,-1.42,-5.41
Jogging,-4.94,16.89,-3.57
Jogging,-16.28,14.9,-5.7477865
Jogging,-4.48,19.57,-4.37
Jogging,13.1,-3.68,-1.12
Jogging,1.12,14.86,-1.95
Jogging,-8.77,9.58,-3.79
Standing,3.83,9.28,-2.07
Jogging,3.76,-1.53,-3.336985
Jogging,-19.11,-8.47,8.43
Walking,1.38,16.32,-1.334794
Standing,7.5,4.71,0.84
Jogging,3.8681788,19.57244,-0.040861044
Standing,2.72,9.11,-0.89
Standing,-1.65,9.38,0.72
Walking,3.72,12.83,2.98
Walking,-0.5,3.95,-2.76
Jogging,-7.4,17.2,-2.18
Jogging,7.55,-3.21,-1.3756552
Walking,-4.79,12.72,-5.05
Standing,0.5,10.04,-1.0760075
Jogging,-2.98,-2.07,0.84
Standing,3.49,9.3,-2.03
Walking,2.41,7.16,0.040861044
Jogging,1.65,-6.89,2.5606253
Walking,-0.38,3.76,1.607201
Standing,-1.65,9.77,0.57
Jogging,-5.94,16.02,7.9679036
Standing,-0.11,10.08,0.93
Standing,-1.18,9.81,2.26
Standing,-6.7,7.08,1.23
Walking,4.44,6.32,7.4639506
Standing,-0.53,10.15,-0.76
Standing,3.53,9.47,-1.73
Jogging,-7.08,-19.61,-0.95
Standing,0.76,9.77,-1.3756552
Walking,19.42,-5.71,-8.35
Jogging,11.54,-4.86,-7.9679036
Walking,-5.56,10.76,-2.2201166
Standing,-0.95,9.38,-0.53
Walking,3.21,5.75,-3.57
Standing,-0.34,9.89,0.61
Jogging,5.67,13.14,-1.76
Jogging,-0.5,5.24,-7.78
Jogging,-2.18,-5.37,-6.74
Jogging,13.38,9.72,-7.08
Standing,6.32,6.47,-0.11
Walking,-1.33,18.92,-3.45
Walking,4.94,11.37,2.7649305
Walking,-1.38,16.4,-4.7943625
Jogging,-16.17,19.31,-1.88
Standing,0.04,9.89,1.33
Walking,2.41,5.71,-5.597963
Jogging,-2.41,-5.52,-0.27
Jogging,4.79,-0.15,4.63
Jogging,-7.78,-8.92,-4.0180025
Standing,-1.14,9.43,-0.42
Standing,-4.56,8.66,-0.42
Standing,-1.23,9.51,2.3018389
Jogging,-6.97,-6.89,-11.304889
Jogging,11.18,5.18,7.5865335
Walking,10.34,8.39,-0.19
Jogging,0.5,2.07,0.08172209
Jogging,8.58,11.45,1.88
Walking,-4.9,11.03,-0.6946377
Jogging,-5.48,12.76,-1.33
Walking,3.11,8.66,-0.42223078
Walking,-4.4,5.28,4.56
Walking,-0.72,17.01,12.9529505
Jogging,19.57,7.63,-0.9125633
Jogging,5.13,11.14,0.23
Standing,-1.08,9.72,2.45
Standing,-1.42,9.51,2.91
Walking,-5.56,12.79,1.1849703
Walking,-2.79,1.12,-2.75
Jogging,-1.8,-1.08,-1.23
Standing,-1.92,9.62,-0.99
Standing,3.45,9.34,-1.92
Walking,7.46,5.41,-0.19068487
Jogging,-12.34,11.99,12.108489
Walking,-0.04,17.69,-5.33
Standing,0.31,9.89,-0.15
Standing,-2.56,9.53,1.08
Standing,2.68,9.47,0.84
Jogging,1.04,-1.31,-0.34
Walking,0.84,8.08,-4.56
Walking,4.82,3.21,-0.11
Jogging,-2.72,-9.04,-4.29
Walking,-0.23,3.99,2.9147544
Standing,-8.24,5.13,-0.89
Walking,-2.34,5.86,-1.5
Jogging,-0.8,5.41,-3.255263
Standing,-1.12,9.34,-0.5
Jogging,5.56,0.0,-0.53119355
Walking,2.53,6.47,-0.65
Walking,6.24,17.27,4.94
Jogging,10.23,-17.35,-1.56634
Standing,-1.12,9.19,2.6423476
Standing,-1.31,9.3,-0.84
Jogging,3.0237172,0.08172209,-1.0351465
Standing,-5.48,7.89,-1.12
Jogging,1.84,19.93,9.11
Walking,0.38,12.07,-0.7218784
Standing,-7.55,6.32,1.18
Walking,-1.04,4.29,-2.03
Standing,2.49,9.34,2.83
Standing,-7.82,5.6,-1.27
Jogging,-7.5,6.17,-4.1
Jogging,-10.57,-6.24,5.86
Walking,-1.08,2.98,0.27
Standing,-5.24,8.2,1.33
Standing,3.41,9.38,-2.11
Jogging,7.21,12.15,-7.4
Standing,2.56,9.3,2.83
Walking,5.83,8.77,-3.1463003
Standing,-0.84,9.7,1.42
Standing,-0.89,9.92,-0.72
Standing,-4.82,8.5,-0.5
Standing,-1.12,9.85,1.88
Standing,-3.26,8.43,-0.8
Jogging,6.55,3.17,0.91
Jogging,-1.76,-19.61,3.6
Standing,-0.91,9.81,1.46
Walking,1.12,8.77,-0.23
Walking,1.92,10.53,-1.1849703
Walking,-2.22,5.67,-0.50395286
Walking,3.79,5.79,-0.29964766
Standing,0.0,9.92,1.57
Jogging,-9.0,-8.88,-13.95
Standing,-8.5,5.79,-0.11
Standing,0.99,9.96,0.27
Walking,0.53,4.6,-3.486809
Walking,-3.34,19.57,-7.46
Walking,-1.08,7.25,-2.070293
Standing,-1.42,9.08,2.22
Walking,-4.29,5.86,-8.58
Standing,-1.42,9.77,-1.14
Jogging,-12.26,0.0,8.12
Standing,-1.73,9.89,1.23
Standing,1.18,9.43,2.37
Standing,-0.89,9.51,2.6423476
Jogging,1.5,8.28,-1.84
Walking,-11.37,1.18,-1.04
Walking,7.4,9.3,0.42
Standing,-5.09,8.24,1.18
Jogging,2.6,-2.56,1.2666923
Jogging,3.45,0.5,-2.53
Jogging,6.09,-6.4,-1.76
Jogging,-9.08,18.5,-1.920469
Standing,-0.19,10.0,0.72
Jogging,9.96,15.36,-2.6423476
Walking,-2.22,19.15,-9.3
Standing,-1.12,9.53,3.02
Standing,-1.12,9.66,1.12
Jogging,-13.1,19.57,-6.510526
Jogging,-0.27,3.02,-0.46
Walking,-10.88,3.41,0.42223078
Jogging,6.36,4.25,5.05
Jogging,0.15,1.46,-4.630918
Jogging,9.85,10.84,-1.73
Standing,4.06,8.39,0.23
Jogging,17.62,3.57,-6.36
Jogging,-12.22,5.6,12.64
Walking,15.13,6.51,1.84
Jogging,2.76,0.04,1.42
Standing,0.46,9.92,-0.9125633
Jogging,3.99,-1.84,4.29
Jogging,7.97,10.76,-5.05
Walking,-4.29,0.04,-2.3
Walking,3.3,9.34,-2.79
Walking,3.41,7.55,2.982856
Standing,-1.33,9.47,2.76
Walking,-2.68,9.51,-0.72
Jogging,17.39,4.63,13.91
Standing,-7.4,5.94,-0.42
Walking,-1.38,10.08,1.1168685
Jogging,-14.02,19.57,-5.48
Jogging,19.57,4.33,6.4424243
Walking,8.66,16.21,9.81
Standing,1.57,9.81,0.46
Jogging,-10.11,13.21,-5.597963
Jogging,11.958665,18.237646,2.6014864
Standing,-1.33,9.66,0.95
Standing,-1.88,9.66,-0.95
Jogging,10.5,-1.18,-0.72
Jogging,-4.6,-2.96,2.49
Jogging,19.95,17.92,-7.63
Jogging,7.97,5.94,-1.38
Standing,0.15,9.89,2.83
Walking,0.69,8.08,-1.88
Standing,0.19,9.89,1.38
Jogging,-10.57,19.57,-16.88923
Walking,4.67,15.21,0.3405087
Standing,-5.83,7.78,-1.92
Jogging,-1.84,-1.38,-5.706926
Walking,4.14,5.43,-0.89
Walking,-1.88,9.23,-1.65
Standing,-1.42,9.43,2.22
Standing,0.04,9.92,1.33
Jogging,8.58,13.44,-1.99
Jogging,-2.14,4.25,-4.5628166
Standing,-0.95,9.34,2.7240696
Walking,3.02,7.74,-1.334794
Standing,-6.59,6.82,-1.57
Jogging,-9.72,0.38,2.87
Walking,5.33,-1.04,-3.41
Walking,0.15,7.67,-0.69
Walking,4.4,12.49,2.8330324
Jogging,18.5,18.89,-2.8330324
Walking,-0.46,12.45,-1.46
Jogging,0.04,-5.01,-1.14
Walking,-0.34,3.83,-2.37
Walking,-0.23,4.63,1.23
Jogging,-12.34,0.8,9.0
Standing,1.95,9.23,0.57
Walking,-1.04,11.18,0.8
Standing,3.11,9.85,0.95
Walking,-1.14,5.28,-1.14
Jogging,-4.14,7.82,2.6832085
Walking,-4.52,1.57,-2.96
Jogging,-11.65,20.04,5.37
Jogging,-5.67,18.05,-4.67
Standing,-0.04,9.85,1.27
Walking,-2.98,11.35,-4.94
Walking,3.26,7.27,0.27240697
Walking,-3.95,9.96,-2.3018389
Walking,-2.87,15.79,6.82
Jogging,4.37,5.48,0.23
Walking,-7.55,7.63,-2.56
Walking,8.24,9.51,0.7627395
Standing,-1.84,9.66,2.11
Jogging,-5.82,10.8,6.63
Walking,0.31,6.05,-1.6480621
Walking,1.5,3.53,-3.445948
Walking,-2.83,11.92,-4.48
Jogging,-1.18,19.57,3.255263
Standing,-1.14,9.66,1.76
Walking,7.12,-0.57,-4.29
Standing,-1.33,9.58,1.4573772
Walking,-0.53,8.96,7.43671
Jogging,0.76,9.11,10.31
Walking,1.08,14.79,4.2086873
Standing,-3.15,8.58,-0.84
Standing,-0.84,9.72,2.72
Jogging,-19.3,1.46,2.6
Walking,5.48,8.08,-0.19
Jogging,10.38,-4.82,7.082581
Jogging,15.32,3.57,-5.33
Jogging,-19.34,3.91,15.21
Walking,-5.79,10.84,0.34
Walking,-5.94,7.82,3.11
Walking,-0.99,4.29,-2.22
Jogging,-17.27,2.49,16.25
Standing,0.93,9.92,0.38
Standing,2.45,9.34,2.87
Jogging,7.21,11.14,5.98
Jogging,0.27240697,5.706926,3.5957718
Walking,4.67,9.51,0.42
Standing,-5.43,7.93,-1.18
Walking,-0.27,1.88,-4.944186
Walking,2.79,10.69,2.6014864
Jogging,0.53,7.35,-1.08
Walking,-3.41,19.5,4.7126403
Walking,6.36,12.53,-1.61
Walking,6.02,10.95,0.76
Jogging,0.57,0.72,-1.23
Standing,-1.23,9.7,0.89
Walking,1.27,7.27,-1.12
Standing,-6.13,7.5,1.5
Walking,1.53,12.6,-0.72
Walking,1.04,9.72,-1.27
Walking,13.99,5.37,5.134871
Jogging,2.37,6.97,0.91
Walking,3.95,8.85,-2.34
Jogging,-8.27,13.29,2.4516625
Standing,-0.84,10.0,0.65
Jogging,7.7,2.07,-0.04
Standing,3.49,9.3,-2.11
Standing,-4.9,8.47,-0.11
Jogging,-6.74,-4.02,3.91
Jogging,13.29,-3.34,14.1
Standing,-0.95,9.43,-0.38
Standing,2.34,9.53,0.5
Walking,10.0,15.24,1.1168685
Standing,-0.95,10.31,2.45
Standing,2.45,9.34,2.87
Jogging,-10.73,5.94,9.72
Standing,-1.04,9.43,-0.42
Walking,-0.69,13.18,1.14
Standing,0.38,9.19,0.23
Jogging,0.91,-5.48,1.57
Walking,1.04,13.25,1.334794
Standing,-2.37,9.53,1.57
Standing,-1.53,9.58,2.79
Jogging,17.01,12.34,-3.8681788
Walking,-0.04,3.17,-1.8
Jogging,17.47,2.79,10.501288
Walking,0.5,13.18,1.7978859
Walking,-0.34,8.66,-2.83
Walking,-6.93,16.86,0.57
Standing,-4.67,7.93,-1.61
Jogging,-11.37,17.01,-4.9
Standing,-1.04,9.38,-0.5
Jogging,8.89,-1.65,-1.7978859
Walking,-9.96,6.93,-8.05
Walking,-0.57,5.18,-2.8330324
Walking,-8.58,5.28,-4.71
Jogging,-1.46,11.11,5.6252036
Walking,-7.25,1.61,-6.28
Standing,-1.31,9.47,2.68
Jogging,6.28,18.16,-7.12
Standing,3.6,8.12,0.5
Walking,-0.91,4.86,0.11
Jogging,1.08,3.3,-2.79
Walking,-4.44,7.16,-1.9885708
Standing,-7.97,5.6,-0.69
Jogging,-1.27,8.08,-0.57
Standing,-3.21,8.5,-1.14
Standing,1.42,9.66,1.84
Standing,1.5,9.92,1.0760075
Walking,6.7,9.19,-3.3
Standing,0.31,9.96,0.27
Walking,-2.79,10.38,-0.14982383
Standing,2.68,9.28,1.76
Standing,-7.93,5.9,-1.08
Jogging,19.57,18.85,-4.5628166
Jogging,-1.8,7.01,-0.7218784
Standing,-3.38,8.39,-1.12
Walking,-2.91,17.88,-2.3
Walking,-0.46,16.17,-6.21
Standing,1.08,9.85,-1.4165162
Jogging,-4.9,-3.26,-1.76
Walking,2.96,8.47,0.92618364
Walking,-2.53,2.22,-1.95
Standing,-1.14,9.43,-0.42
Standing,-6.59,6.93,-1.14
Walking,3.26,5.67,0.3405087
Standing,-7.55,6.59,0.65
Standing,-6.36,7.35,1.65
Walking,5.18,8.43,2.22
Standing,-0.84,10.04,-0.57
Jogging,-0.72,-3.57,-2.45
Walking,3.68,8.85,0.46
Jogging,9.7,4.37,9.0
Standing,-1.04,9.43,-0.34
Jogging,19.57,17.77,-2.11
Walking,8.62,18.81,0.99
Jogging,-17.35,9.0,8.24
Walking,-5.09,6.74,1.88
Standing,5.71,6.63,0.04
Walking,15.05,12.26,0.89
Walking,4.37,8.47,1.3075534
Jogging,-6.63,14.44,-7.4
Walking,-6.74,19.23,0.0
Jogging,1.95,-9.38,9.15
Jogging,-1.18,14.1,6.02
Jogging,4.82,14.56,9.112013
Standing,-1.08,9.3,1.18
Standing,-0.72,9.43,2.7240696
Walking,8.89,-9.85,-10.61
Jogging,-7.86,14.48,-5.18
Standing,0.84,9.92,-1.6480621
Jogging,5.56,-9.66,-9.7
Jogging,-6.36,4.86,-1.54
Jogging,-0.23,3.95,-1.08
Standing,-7.4,6.47,0.57
Standing,1.04,9.92,0.23
Walking,-2.72,1.88,-0.08
Standing,-4.63,8.47,-0.53
Walking,18.96,2.15,-3.759216
Walking,0.84,1.31,-1.69
Standing,1.08,9.92,0.27
Jogging,-1.8,0.15,2.49
Walking,-0.69,4.14,-0.34
Walking,8.81,15.55,12.980191
Standing,-7.5,6.32,1.33
Walking,6.74,4.44,-1.4982382
Walking,-6.93,15.02,-7.7772183
Standing,-4.94,8.39,-0.19
Standing,3.95,8.31,-0.23
Walking,-0.8,6.02,3.173541
Walking,5.13,9.66,0.38
Jogging,0.76,4.67,0.19068487
Jogging,-5.24,19.57,0.27240697
Standing,-5.18,8.2,1.46
Jogging,4.48,-7.93,0.08172209
Jogging,2.91,10.88,0.95
Jogging,-1.18,-1.46,-1.61
Walking,-0.84,2.64,2.0294318
Standing,-1.14,9.3,1.18
Standing,2.49,9.34,2.87
Jogging,2.76,-1.42,2.6423476
Walking,3.38,11.18,4.1814466
Walking,1.65,2.56,-1.3756552
Walking,-2.18,8.81,-1.920469
Jogging,-3.02,3.41,-2.53
Jogging,-8.39,17.27,-4.86
Walking,1.76,13.67,-1.04
Jogging,-3.3,19.76,-2.3
Jogging,-19.23,-2.45,-0.5
Walking,11.95,2.56,-0.76
Walking,0.08,6.63,4.14
Jogging,1.69,2.6,-0.34
Walking,-0.53,2.22,-2.49
Jogging,-11.84,12.26,-3.15
Standing,-0.99,9.43,-0.5
Jogging,-16.13,15.13,0.95342433
Walking,10.69,3.76,3.64
Jogging,-7.55,-6.24,-1.73
Walking,-0.5,7.21,-1.4982382
Standing,-1.38,9.77,0.69
Standing,1.73,9.66,0.57
Jogging,6.74,6.82,3.6
Walking,1.57,4.14,-3.5276701
Standing,-2.96,8.54,-0.95
Walking,0.11,8.66,-1.9477097
Walking,5.41,4.99,-1.42
Walking,-2.68,12.98,2.83
Standing,-5.28,5.18,0.61
Jogging,-19.27,11.6,2.07
Jogging,18.39,-19.61,0.61291564
Jogging,-5.71,-6.47,-6.24
Walking,1.31,8.43,-1.920469
Walking,3.21,6.44,-0.38136974
Jogging,7.82,-0.57,-7.16
Jogging,3.49,-7.16,0.040861044
Walking,5.41,3.21,-0.53119355
Jogging,0.46,3.06,-1.3075534
Standing,-7.46,6.51,0.38
Walking,8.12,6.28,4.25
Standing,0.0,9.89,1.33
Jogging,2.98,14.06,9.92
Walking,-4.02,7.67,4.2495484
Jogging,-15.66,-2.6,-0.42
Jogging,-6.78,8.43,-7.6273947
Walking,-0.72,15.17,0.38136974
Walking,-1.8,9.66,-1.38
Jogging,3.72,-0.23,3.5276701
Standing,-1.18,9.89,-0.91
Walking,4.33,13.87,-6.24
Standing,-5.18,8.2,1.46
Walking,7.5,18.35,-5.706926
Walking,4.29,7.78,-0.38136974
Walking,-7.7,0.0,0.04
Standing,-0.53,9.89,1.23
Standing,-0.3,9.89,1.31
Walking,-4.1,5.28,-2.6014864
Walking,5.33,9.66,-0.7627395
Standing,2.56,9.81,0.95
Walking,7.35,8.2,0.99
Jogging,2.83,15.6,8.89
Jogging,-8.24,19.57,3.3
Walking,-1.99,14.86,1.04
Walking,-5.37,4.06,1.46
Walking,4.94,12.64,-1.88
Standing,-1.14,9.43,-0.34
Standing,7.12,6.51,0.15
Walking,0.0,1.92,-1.65
Walking,7.16,10.0,-0.11
Jogging,-2.98,-3.17,-5.434519
Jogging,-5.33,-5.09,-5.22
Walking,-0.42,8.08,-1.8387469
Walking,-2.98,5.37,-1.1849703
Standing,8.01,4.06,0.19
Standing,-0.15,9.92,0.95
Standing,2.37,9.38,2.83
Standing,-1.14,9.3,1.27
Walking,-0.65,6.47,-2.3
Jogging,18.01,19.53,-5.053149
Standing,-1.08,9.28,1.61
Walking,-6.28,18.39,1.3075534
Walking,1.23,5.13,-0.040861044
Standing,-0.99,9.43,-0.38
Standing,-1.42,9.72,0.76
Walking,11.03,8.43,6.932757
Standing,-1.61,9.77,1.61
Standing,3.34,8.16,0.08
Walking,7.86,3.21,0.14982383
Standing,-1.27,9.85,0.99
Standing,-6.24,7.5,1.04
Standing,3.91,8.43,-0.04
Jogging,3.26,9.62,9.534244
Standing,-2.18,9.7,0.38
Walking,1.31,7.93,2.22
Jogging,4.75,15.55,-2.070293
Standing,-0.99,9.58,2.6
Standing,-5.79,7.01,-1.99
Standing,-1.42,9.28,2.7649305
Standing,-3.21,8.54,-1.31
Jogging,1.14,1.38,-6.97
Jogging,-8.2,3.79,1.61
Jogging,-10.34,9.43,-5.8976107
Jogging,-9.43,2.34,-8.69
Standing,0.04,9.92,0.34
Walking,14.1,15.98,16.47
Standing,-1.65,9.62,2.07
Jogging,-0.76,14.37,-1.5
Jogging,1.33,1.08,-0.93
Walking,-3.36,7.35,0.57
Walking,-2.49,0.95,-4.25
Walking,-0.76,9.11,0.19068487
Standing,-0.95,10.5,3.57
Standing,0.69,10.0,-1.0351465
Standing,1.12,9.92,0.34
Walking,1.92,8.77,-0.57
Standing,-8.24,5.28,-1.04
Standing,-4.14,8.47,-2.07
Jogging,3.91,-5.71,-0.95
Walking,7.27,13.1,4.9
Standing,1.57,9.96,1.1441092
Standing,0.99,9.92,0.31
Jogging,-7.89,1.57,7.04
Standing,-5.37,7.89,-1.57
Standing,-1.61,9.85,1.54
Walking,8.43,4.4,-2.03
Jogging,16.13,10.38,-3.21
Jogging,15.55,13.02,10.27
Jogging,0.42,9.62,-1.46
Standing,-5.41,7.97,-1.08
Walking,3.34,13.4,6.44
Walking,-1.73,0.84,-1.23
Jogging,0.91,11.75,-2.41
Jogging,0.27,3.83,-1.73
Jogging,-0.31,-15.13,0.99
Jogging,-1.88,3.26,1.33
Walking,1.12,10.23,-3.57
Walking,-0.46,14.37,1.53
Walking,5.22,7.5,2.1792557
Standing,0.84,10.34,-0.46
Standing,1.76,9.89,0.92618364
Jogging,0.5,6.63,2.4108016
Walking,16.93,-15.13,-7.7
Jogging,-4.63,-4.06,-5.7477865
Walking,6.09,19.46,-1.9885708
Standing,-1.23,9.34,1.33
Standing,-5.86,7.74,1.31
Standing,-1.18,9.3,1.08
Jogging,-0.57,3.06,-1.31
Standing,1.23,9.7,3.2961242
Jogging,-17.73,-11.6,-6.66
Walking,-1.38,16.44,1.56634
Walking,0.15,9.43,0.38136974
Jogging,-2.87,6.78,1.334794
Walking,-13.87,1.5,-1.5
Walking,-3.64,9.3,-0.53
Jogging,-18.62,17.01,-1.65
Walking,7.06,19.31,3.26
Walking,10.12,11.73,3.64
Standing,-1.46,9.81,0.76
Walking,3.64,12.41,-0.91
Jogging,-3.72,-9.81,4.67
Standing,-0.69,10.0,-0.46
Standing,2.07,9.34,0.84
Standing,-2.07,9.62,-0.95
Jogging,17.2,19.57,-12.37
Standing,-1.12,9.43,-0.34
Walking,1.8,7.78,-2.96
Jogging,2.91,6.17,5.053149
Jogging,-1.69,0.0,-6.7
Jogging,-17.27,-8.05,-8.12
Walking,1.69,8.77,-3.11
Jogging,-3.45,11.6,1.9885708
Jogging,-19.61,19.57,-11.727119
Standing,-4.99,8.43,-0.15
Walking,4.02,11.37,-3.173541
Walking,-17.5,-4.37,7.74
Jogging,-16.04,19.57,-2.49
Jogging,-7.01,-9.08,-4.52
Jogging,-6.7,4.86,-1.57
Walking,0.5,11.5,-6.24
Walking,4.52,2.6,-0.61
Walking,0.11,12.41,2.6014864
Jogging,-19.23,0.61,-1.54
Standing,2.98,8.66,-0.08
Jogging,-3.91,-9.47,-6.43
Jogging,1.65,9.85,-3.06
Standing,-1.18,9.38,1.08
Jogging,-6.05,5.63,-8.54
Walking,-0.84,7.31,-1.08
Standing,3.26,9.47,-1.84
Jogging,12.95,3.15,-1.65
Standing,-1.27,9.38,2.87
Jogging,-5.98,12.72,-2.9147544
Walking,3.95,11.35,-2.2201166
Walking,-0.53,5.83,0.9942854
Standing,0.0,9.89,1.42
Walking,3.91,10.23,7.3549876
Jogging,-6.93,-17.24,-15.7
Walking,4.4,9.81,-2.0294318
Jogging,12.64,17.67,8.390134
Walking,-3.06,4.37,-1.27
Jogging,4.82,18.01,-3.57
Standing,-2.37,9.53,-1.42
Jogging,2.11,-1.33,-0.95
Walking,6.13,5.79,-0.8
Walking,0.34,13.57,-1.73
Standing,2.22,9.11,0.19
Standing,1.12,9.92,0.15
Jogging,4.59,19.72,10.53
Standing,2.41,9.38,2.72
Jogging,-11.6,19.72,-9.3
Walking,2.96,3.21,-1.31
Standing,2.53,9.3,2.87
Walking,19.57,-2.22,-8.853226
Walking,-5.48,14.86,17.24
Jogging,-7.31,13.21,-1.95
Walking,11.11,8.85,3.6774938
Jogging,4.75,6.09,3.1054392
Walking,4.52,2.79,3.759216
Walking,-2.56,13.29,-4.3312707
Standing,3.45,9.38,-1.84
Standing,-1.14,9.47,1.23
Walking,-6.43,2.98,-2.68
Jogging,-2.45,0.0,-0.08172209
Standing,-0.34,9.89,0.84
Walking,-7.06,11.45,-3.17
Walking,1.54,9.3,-0.53119355
Walking,4.75,10.61,-1.14
Standing,-0.08,9.85,1.5
Standing,-1.38,9.72,0.8
Walking,-3.15,12.03,8.39
Walking,-0.04,13.95,2.96
Walking,0.23,7.5,-0.6537767
Jogging,-0.15,6.51,1.6480621
Walking,-3.02,4.99,5.9
Jogging,-12.49,-3.68,1.61
Walking,-10.42,14.71,-0.15
Standing,2.18,9.53,1.23
Walking,7.08,8.81,-3.53
Jogging,-5.13,3.11,-4.71
Jogging,8.54,-4.14,-0.23
Jogging,-10.23,8.28,-0.38
Standing,2.34,9.38,2.83
Jogging,16.74,-3.98,-0.93
Standing,3.95,8.35,0.08
Jogging,8.54,-6.51,-3.3
Walking,18.16,19.11,9.234595
Walking,-2.49,13.02,0.61
Standing,0.95,10.15,0.6946377
Walking,-2.3,3.38,-1.18
Standing,0.89,9.72,-1.4165162
Walking,4.48,12.83,-0.5
Standing,-5.22,8.12,1.33
Jogging,-10.65,-10.31,13.14
Walking,0.69,11.99,-1.879608
Standing,-7.31,6.47,1.53
Standing,1.08,10.65,-0.19
Jogging,2.15,8.89,4.52
Standing,-0.91,9.58,3.83
Jogging,-18.12,-19.15,-13.06
Jogging,-8.96,8.24,-2.0294318
Standing,-0.46,9.89,0.93
Standing,-7.93,5.43,-0.61
Jogging,1.18,15.66,-9.66
Jogging,-8.39,4.18,-1.23
Standing,-1.23,9.34,1.33
Walking,2.53,4.79,-1.2258313
Jogging,-4.71,18.39,-2.6
Standing,3.87,8.5,-0.15
Standing,-1.46,9.58,2.83
Jogging,0.42,-3.36,1.14
Standing,-1.23,9.38,1.27
Jogging,-3.99,18.24,-0.93
Jogging,1.92,9.77,7.55
Walking,0.69,4.6,0.95342433
Jogging,19.57,8.85,2.8330324
Jogging,10.92,0.11,0.5
Jogging,-7.7,9.04,-4.440233
Jogging,-11.3,-1.04,2.76
Jogging,-13.29,-4.21,8.92
Walking,-5.01,7.86,-4.3312707
Jogging,6.1291566,3.255263,-0.95342433
Jogging,8.81,-1.04,1.57
Walking,-2.72,4.86,1.6480621
Walking,3.34,4.67,-0.61291564
Walking,6.4,13.87,7.4639506
Standing,3.49,9.53,-1.53
Jogging,-19.31,19.31,-0.95
Jogging,-4.21,9.58,-0.6946377
Standing,0.95,9.92,0.31
Standing,-2.03,9.58,-1.08
Jogging,2.6,0.57,0.46309182
Jogging,0.27,16.89,10.76
Jogging,-6.02,2.98,14.37
Walking,2.87,9.15,-2.68
Walking,-2.22,4.94,-3.6774938
Walking,15.21,13.21,-1.920469
Walking,-10.57,6.7,-1.4573772
Standing,0.95,9.92,0.34
Jogging,-12.37,12.79,12.41
Walking,2.22,12.03,3.41
Standing,-0.99,9.38,-0.38
Standing,2.64,9.34,2.83
Jogging,-9.89,-0.19,-8.62
Standing,-1.04,9.43,-0.46
Standing,-0.84,9.92,3.15
Walking,7.5,6.4,-1.7570249
Standing,-5.48,7.93,-1.14
Standing,2.07,9.77,1.08
Walking,2.34,13.44,-1.14
Jogging,1.04,-0.46,-1.46
Walking,2.68,12.64,-0.38
Walking,2.3,12.49,10.079058
Walking,-10.92,2.37,1.73
Walking,4.82,11.18,4.94
Jogging,-19.27,-18.31,2.26
Walking,-3.21,14.44,-5.09401
Standing,2.49,9.34,2.87
Walking,-4.75,1.27,-1.99
Standing,-1.33,9.38,3.21
Walking,5.86,12.91,2.3699405
