activity,x-axis,y-axis,z-axis
Standing,-5.18,8.05,1.33
Jogging,13.87,2.26,-1.56634
Standing,2.56,9.34,2.96
Walking,8.85,16.51,-4.06
Walking,-0.95,14.82,0.84446156
Jogging,-8.66,7.97,-4.2086873
Walking,0.3,7.59,-0.04
Jogging,-8.85,0.23,-2.98
Walking,18.7,-6.47,11.41
Jogging,-4.44,17.67,0.95342433
Standing,2.53,9.28,-0.57
Standing,1.54,9.96,0.61291564
Jogging,-4.4,-0.46,-4.372132
Jogging,9.77,-2.96,-1.95
Standing,-2.56,9.62,2.18
Standing,-1.88,9.38,2.41
Walking,1.42,12.11,6.66
Walking,6.36,10.84,-1.65
Standing,2.11,9.62,0.38
Standing,-7.06,6.4,0.34
Jogging,-19.61,5.75,-4.06
Jogging,-15.4,19.57,-8.689782
Standing,-0.27,9.96,0.61
Walking,-0.99,6.28,3.99
Jogging,2.26,1.46,-0.27
Standing,1.27,9.7,0.89
Standing,6.4,6.89,0.0
Jogging,3.95,-0.3,-2.4108016
Standing,-3.3,8.43,-1.08
Walking,-3.72,-1.53,-4.9
Standing,-0.95,9.72,2.53
Standing,-5.22,8.16,1.42
Walking,-4.18,8.05,1.08
Jogging,-7.12,-2.72,-4.06
Standing,5.48,6.78,-0.15
Jogging,-14.48,5.48,0.27
Walking,3.76,9.81,2.7240696
Walking,3.21,14.14,0.23
Standing,1.14,8.85,-1.38
Standing,-1.65,9.81,0.53
Jogging,9.19,-3.64,-3.0237172
Jogging,-14.48,0.31,-7.44
Standing,-1.12,9.43,-0.5
Jogging,-5.52,-0.69,-3.759216
Jogging,9.85,-19.61,4.33
Walking,4.25,11.18,2.72
Jogging,3.34,2.41,-1.12
Jogging,-5.79,15.17,16.89
Walking,-3.64,-1.23,-2.6
Walking,-1.73,11.88,-2.68
Standing,-1.88,9.62,-1.27
Walking,3.91,11.8,2.6014864
Standing,-1.38,9.51,0.9942854
Walking,-4.9,11.96,-1.65
Jogging,-15.6,-1.14,-1.31
Walking,-4.48,17.88,17.856276
Jogging,-4.33,-3.06,-2.07
Jogging,13.57,7.5,6.701211
Standing,0.08,9.89,1.5
Walking,0.31,3.87,-1.6889231
Standing,2.07,9.38,0.27
Standing,-8.12,5.33,-0.99
Walking,-0.08,4.82,0.9942854
Jogging,11.11,18.5,-7.59
Walking,3.45,12.95,-4.56
Standing,-5.33,7.86,-0.76
Standing,-1.12,9.34,2.7649305
Walking,6.51,4.99,-2.3018389
Standing,-1.95,9.66,-0.89
Walking,5.71,7.86,1.46
Jogging,8.5,6.74,-5.175732
Jogging,-18.16,-10.23,3.990762
Standing,1.92,9.11,2.11
Walking,1.88,9.58,1.56634
Standing,0.04,9.92,1.42
Jogging,3.79,12.76,7.205164
Standing,2.49,9.3,2.91
Jogging,-19.23,19.76,-6.13
Jogging,11.95,12.41,1.46
Standing,1.42,8.85,-1.23
Jogging,1.54,7.46,2.11
Jogging,1.38,9.04,-5.41
Standing,-1.14,9.43,3.02
Jogging,4.14,-4.9,-15.173067
Standing,-8.05,5.13,-1.5
Jogging,19.57,8.54,-6.2789803
Standing,-1.12,9.47,-0.31
Walking,-4.67,2.87,-3.91
Walking,-0.61,1.95,-1.5
Walking,1.33,11.92,0.23
Standing,2.53,8.66,-0.53
Walking,1.38,8.69,6.782933
Standing,-1.04,9.47,-0.34
Jogging,3.02,19.57,-8.853226
Jogging,-4.37,-8.01,-12.79
Standing,-1.27,9.23,1.33
Standing,2.11,9.62,0.93
Jogging,0.08,2.96,-10.923519
Standing,2.45,9.34,0.89
Jogging,-12.56,14.18,-9.888372
Walking,0.69,13.57,-0.14982383
Jogging,13.53,5.18,9.89
Standing,-1.69,9.81,0.38
Walking,1.61,4.9,-3.336985
Standing,0.72,9.81,-1.3075534
Walking,10.15,7.74,-7.5
Walking,3.95,7.12,-0.84
Jogging,-3.3,0.46,-0.15
Jogging,-3.21,0.11,-1.1849703
Jogging,-11.92,1.69,0.69
Jogging,4.86,19.57,-7.12
Jogging,-6.97,10.88,1.54
Walking,-4.63,4.44,-2.45
Jogging,-14.21,5.6,5.28
Jogging,-13.59,9.58,1.14
Jogging,-2.87,19.42,1.08
Standing,7.46,4.75,2.49
Walking,6.13,10.73,-2.1383946
Jogging,-10.15,6.89,10.501288
Standing,2.6,9.38,2.96
Standing,-5.01,8.73,-1.57
Jogging,-3.36,-2.34,-2.070293
Walking,-3.87,0.31,-1.6889231
Standing,-1.27,9.66,2.83
Jogging,13.72,-2.49,-1.6480621
Standing,-4.86,8.43,-0.3
Jogging,15.43,2.91,8.689782
Standing,1.61,8.92,-0.5
Walking,4.71,10.92,1.38
Jogging,-16.32,19.57,-11.413852
Standing,-1.46,9.43,2.41
Standing,-1.23,9.7,1.1441092
Standing,-2.34,7.12,1.65
Standing,-5.48,7.93,-1.04
Standing,-1.08,9.89,-1.23
Jogging,13.4,7.86,14.9006605
Standing,-8.2,5.18,-0.84
Jogging,13.72,6.24,-1.57
Standing,0.89,9.92,0.23
Standing,-0.91,9.72,1.5
Walking,8.69,19.15,0.7218784
Jogging,-19.15,8.24,7.44
Jogging,8.69,7.97,-1.879608
Walking,4.14,12.76,3.7864566
Standing,-1.18,9.38,-0.34
Walking,-3.83,19.04,14.015338
Walking,5.52,9.34,-2.79
Walking,-2.18,7.55,1.334794
Jogging,1.76,-2.11,-3.91
Walking,-1.33,11.03,-0.42223078
Jogging,18.2,1.38,-0.8036005
Standing,0.57,9.89,-1.8387469
Standing,-0.95,9.28,2.7649305
Walking,7.67,13.59,0.38136974
Standing,-1.99,9.62,-1.08
Jogging,-7.78,-0.69,0.42223078
Jogging,-15.28,19.46,-7.3958488
Walking,2.6,9.53,2.7649305
Walking,-3.87,5.13,0.9942854
Standing,-4.9,8.43,-0.23
Standing,-1.14,9.28,1.42
Jogging,-3.41,7.25,0.61
Standing,-0.46,9.92,1.12
Walking,-0.99,8.35,-1.69
Standing,-1.04,9.43,-0.5
Jogging,0.76,0.42,1.38
Standing,2.53,9.38,2.87
Walking,2.75,7.21,-2.68
Standing,-0.89,9.77,1.42
Walking,3.02,8.47,-2.3699405
Walking,3.11,15.24,3.17
Standing,-5.22,8.16,1.33
Jogging,-0.34,-1.46,-1.12
Jogging,5.05,15.6,1.23
Walking,-0.69,5.63,-0.6946377
Walking,1.69,12.41,6.51
Jogging,12.57,-8.47,-3.72
Jogging,19.95,4.86,-0.46
Jogging,2.96,-3.53,-7.44
Standing,0.95,9.72,-1.2258313
Standing,-5.22,8.16,1.46
Standing,0.04,9.92,1.33
Jogging,5.33,-5.2,0.10896278
Walking,-2.34,4.14,-3.06
Walking,1.54,4.9,1.607201
Standing,-0.23,9.51,2.4925237
Walking,1.73,9.04,-0.3405087
Standing,-1.23,9.34,1.23
Standing,-7.74,5.52,-0.69
Jogging,2.83,13.87,-2.79
Jogging,-1.04,0.27,-6.7
Walking,11.3,7.67,4.29
Walking,12.3,8.92,-5.18
Walking,8.66,5.71,-0.31
Standing,-3.3,8.43,-1.31
Standing,-0.42,9.85,0.72
Walking,-2.64,14.21,-4.4
Standing,-4.9,8.43,-0.27
Standing,7.86,4.79,1.14
Walking,-5.9,6.13,-1.92
Jogging,-18.96,2.68,-1.920469
Standing,0.38,10.08,0.38
Walking,-4.86,2.15,-0.23
Walking,-4.4,10.73,-5.9
Walking,10.76,6.85,-2.8330324
Walking,-2.45,14.6,-3.36
Jogging,0.57,-7.44,-2.9147544
Jogging,0.11,9.19,4.5219555
Walking,17.97,17.16,-2.79
Jogging,-5.98,16.55,-6.5513873
Standing,0.15,9.85,1.57
Walking,-5.94,8.77,-1.57
Standing,-0.65,9.19,1.99
Jogging,9.08,-0.84,1.2258313
Jogging,11.41,3.68,7.31
Standing,-0.8,9.43,2.7649305
Standing,-5.43,7.82,-1.31
Walking,-1.99,8.08,-0.65
Walking,5.9,3.79,-1.31
Jogging,0.27,7.63,6.701211
Standing,-1.12,9.77,2.34
Walking,-8.16,13.63,0.46
Walking,10.42,-11.6,-13.53
Standing,-4.99,8.47,-0.15
Walking,-2.49,1.73,-2.45
Standing,-3.17,8.47,-0.99
Jogging,-6.63,-10.53,-10.08
Jogging,-5.9,17.31,0.27240697
Jogging,17.58,7.63,12.3
Walking,-4.4,1.08,-4.4810944
Jogging,8.117727,16.930092,2.4108016
Jogging,11.73,15.32,5.829509
Jogging,-12.56,10.34,1.7570249
Jogging,2.22,-0.61,0.84446156
Standing,-2.03,9.77,0.6537767
Walking,-1.65,7.25,6.469665
Walking,1.92,14.25,-0.42
Walking,0.5,5.94,-3.255263
Standing,-1.88,9.66,-0.91
Walking,-2.56,8.08,-4.862464
Jogging,12.3,11.84,6.851035
Walking,-0.34,11.69,2.3426998
Walking,7.44,9.11,-2.070293
Jogging,-5.13,19.57,-10.95
Jogging,-6.05,-1.61,-11.5
Standing,-1.42,9.34,0.95
Jogging,-6.82,-0.23,-1.46
Jogging,-2.41,13.59,-6.09
Jogging,-5.94,0.31,-1.73
Walking,8.2,7.06,-0.8
Walking,8.89,11.3,1.3756552
Jogging,-1.53,-7.63,-2.11
Standing,-1.08,9.38,-0.38
Standing,-1.08,9.28,1.04
Standing,5.67,6.44,-0.04
Jogging,-1.53,11.26,3.6
Standing,1.8,9.85,1.0351465
Walking,-0.3,10.92,-2.22
Jogging,-7.04,14.21,-2.26
Standing,-0.04,9.89,1.5
Walking,5.9,7.44,-0.61291564
Standing,1.12,9.96,0.34
Walking,3.02,13.38,4.5628166
Jogging,-0.84,9.51,7.06
Jogging,-3.17,-3.17,6.85
Jogging,14.44,5.79,2.8738933
Standing,-1.53,9.81,0.5
Jogging,10.04,6.36,2.1792557
Jogging,4.4,0.93,-1.2666923
Jogging,2.37,-4.1,-1.6889231
Jogging,-19.61,-14.9,-2.4516625
Standing,-0.11,9.92,0.93
Jogging,11.3,-0.34,-2.3699405
Walking,8.5,12.95,-1.92
Jogging,8.96,18.81,-2.07
Standing,-0.53,9.89,0.61
Walking,-12.56,19.31,-1.95
Standing,-0.99,9.43,0.99
Standing,-0.93,9.43,-0.34
Standing,-1.27,9.51,2.76
Walking,0.08,4.29,-2.14
Standing,0.61,9.92,0.31
Walking,-6.78,5.94,-3.15
Walking,3.45,14.21,10.841797
Jogging,-11.22,6.4,-2.3699405
Standing,-4.94,8.43,-0.15
Walking,2.87,14.06,0.46
Jogging,-19.23,-2.18,1.76
Walking,-2.87,6.02,-3.5957718
Jogging,0.08,-2.91,-11.73
Walking,-2.37,13.57,-0.69
Standing,3.57,9.38,-1.8
Jogging,5.24,-6.82,4.1814466
Walking,10.99,5.9,-6.7
Jogging,-19.46,1.33,5.41
Jogging,-4.21,-4.52,-11.07
Walking,19.91,2.83,-1.61
Jogging,0.19,7.16,-16.02
Jogging,19.5,6.47,-4.5900574
Jogging,0.04,15.89,-3.9499009
Jogging,5.434519,5.134871,2.3018389
Walking,11.99,-3.91,-8.73
Standing,2.41,9.15,-0.27
Standing,-5.63,7.82,-1.38
Standing,-7.86,5.56,-0.69
Walking,3.41,7.35,-4.02
Walking,-0.53,9.62,1.38
Standing,-1.04,9.43,-0.53
Standing,-1.76,9.7,0.50395286
Walking,1.92,4.63,2.4925237
Standing,0.99,9.96,0.34
Jogging,6.13,3.38,2.11
Jogging,7.16,12.22,2.8330324
Jogging,-0.08,5.01,0.50395286
Standing,-0.42,10.04,1.92
Standing,-0.76,9.58,2.96
Standing,4.52,8.05,0.04
Walking,7.63,2.11,-0.5720546
Standing,1.38,9.85,1.0760075
Standing,3.87,8.47,-0.04
Walking,-2.79,19.5,4.630918
Jogging,-4.21,11.35,-1.525479
Jogging,0.76,8.73,-1.95
Standing,-1.27,9.28,1.27
Walking,-3.21,9.11,-0.76
Walking,6.02,7.93,2.5333846
Standing,1.65,9.38,3.6774938
Walking,-0.27,5.52,1.1441092
Jogging,6.89,16.32,1.0351465
Jogging,5.28,4.56,6.17
Jogging,-14.94,13.02,-14.82
Standing,-5.18,8.12,1.65
Jogging,-19.23,-5.28,-0.27
Standing,0.15,9.62,1.42
Standing,2.3,8.96,-0.11
Jogging,-15.83,17.39,3.9090397
Jogging,-2.34,8.85,1.92
Walking,-2.34,10.69,-2.8330324
Standing,-1.65,9.62,2.64
Standing,-1.12,9.3,1.18
Jogging,-5.13,11.22,-15.431854
Standing,1.04,9.92,-1.334794
Standing,6.09,7.01,-0.08
Walking,-19.42,-2.98,-4.33
Walking,-8.24,11.37,-3.8273177
Standing,-0.89,9.47,-0.19
Jogging,7.01,3.83,3.68
Jogging,8.08,1.99,-6.238119
Walking,-2.22,7.7,0.95342433
Standing,3.95,8.39,0.04
Walking,-0.91,4.06,1.0760075
Jogging,5.75,-6.4,-1.920469
Jogging,-0.5720546,-6.1291566,-9.112013
Standing,-1.12,9.43,-0.42
Walking,9.15,0.11,-7.5
Walking,2.34,8.77,-3.11
Standing,-1.61,9.72,1.2666923
Standing,2.87,9.15,-0.08
Standing,0.93,9.96,0.38
Standing,-1.92,9.72,-0.99
Standing,-1.53,9.15,3.15
Jogging,1.57,-5.98,-4.8216033
Standing,-1.14,9.3,1.46
Walking,0.38,8.43,-0.08
Walking,1.76,1.99,0.38136974
Walking,-5.86,5.28,-1.12
Walking,-7.04,5.33,0.65
Jogging,-0.42,-3.26,-0.9125633
Walking,2.76,10.53,-0.57
Standing,-0.15,9.92,1.18
Jogging,-15.64,1.23,1.08
Jogging,3.53,-0.15,0.6537767
Walking,3.34,14.1,-3.06
Walking,6.63,4.99,-1.23
Jogging,-12.26,10.15,3.2961242
Jogging,-1.8,17.01,-2.07
Jogging,-17.43,1.33,-0.65
Walking,4.79,18.7,-2.0294318
Standing,7.97,5.24,1.04
Jogging,12.18,4.82,7.35
Walking,-1.38,8.12,-0.19068487
Jogging,-10.0,18.16,0.95
Walking,-8.27,6.51,-7.8861814
Jogging,-8.96,6.89,13.44
Standing,-6.51,7.44,1.84
Walking,-6.47,10.99,-2.26
Walking,8.01,7.7,-2.56
Standing,0.15,9.81,1.65
Jogging,7.89,-9.11,-10.88
Jogging,-8.008764,11.495573,3.2961242
Standing,-5.09,8.28,1.42
Walking,-2.26,10.04,0.93
Standing,3.02,8.81,-0.53
Jogging,-19.57,-2.98,1.6889231
Walking,-12.53,19.42,-9.08
Walking,3.95,2.91,-2.07
Walking,15.09,2.37,2.2609777
Walking,3.57,10.95,3.445948
Jogging,-1.14,17.86,4.630918
Jogging,2.07,-2.64,0.27
Walking,11.88,6.93,-1.18
Walking,1.23,12.22,1.1849703
Jogging,0.34,19.57,-0.9125633
Jogging,-7.16,15.64,-0.84
Jogging,12.72,3.99,2.982856
Walking,5.22,8.01,2.8738933
Walking,-13.82,19.57,-1.65
Walking,-9.38,7.63,-2.6014864
Standing,-4.9,8.5,-0.04
Standing,1.88,9.89,1.5390993
Standing,-0.95,9.62,3.02
Jogging,-2.79,11.35,-3.06
Walking,-0.99,6.97,-0.14982383
Jogging,19.11,8.2,-9.724928
Jogging,18.47,-8.43,-1.84
Jogging,8.89,-5.52,3.26
Standing,-8.31,5.37,-0.84
Standing,-1.23,9.38,-0.34
Walking,-1.31,5.22,-2.72
Walking,-4.21,6.09,-5.37
Standing,-1.38,9.81,0.69
Jogging,-3.95,-2.72,4.67
Jogging,-8.69,10.34,-8.689782
Standing,-1.12,9.47,-0.27
Jogging,-2.79,-8.01,-0.61291564
Jogging,-19.23,-4.29,-2.56
Jogging,-19.15,6.51,-7.44
Walking,-8.54,9.08,-5.9
Jogging,5.37,-7.27,2.7240696
Jogging,4.79,19.57,-10.882658
Walking,-0.8,1.76,-6.78
Standing,-5.18,7.78,-1.69
Standing,5.9,6.93,-0.04
Jogging,16.59,-2.53,1.879608
Jogging,-1.5,2.6,-0.31
Jogging,9.53,9.62,-3.3
Walking,0.0,1.99,-2.18
Standing,7.08,5.05,0.04
Jogging,-0.38,-9.77,0.15
Jogging,1.12,14.44,6.47
Walking,0.5,6.85,-0.42
Jogging,12.03,13.95,-3.98
Standing,0.65,10.04,-0.040861044
Jogging,17.67,0.95,3.95
Walking,-0.84,5.71,3.21
Walking,1.54,6.36,-1.3075534
Jogging,-10.0,18.66,-12.4489975
Standing,-1.92,9.53,2.3
Walking,2.34,3.21,6.24
Jogging,-4.56,-3.26,0.5
Walking,6.02,8.66,1.3075534
Walking,14.71,4.18,1.46
Jogging,6.93,-6.89,-1.23
Standing,1.04,9.92,0.38
Standing,-0.84,9.7,1.46
Standing,-1.57,9.34,3.17
Standing,-0.65,9.89,0.72
Jogging,-6.51,6.78,-3.21
Walking,10.0,5.98,-2.37
Walking,-0.76,10.46,-1.99
Standing,-0.11,9.89,1.42
Walking,4.4,4.25,-0.08172209
Jogging,-0.38,18.73,-8.349273
Walking,-0.08172209,10.691973,0.7218784
Jogging,3.45,19.19,-5.33
Walking,-5.41,2.6,-4.25
Walking,-0.15,11.11,-2.6832085
Standing,-4.9,8.39,-0.27
Walking,-0.11,2.18,-4.52
Jogging,7.93,8.08,-1.7978859
Walking,-1.12,5.86,-1.6480621
Walking,-6.32,13.72,-0.99
Standing,-3.02,8.54,-0.8
Walking,12.72,12.22,0.65
Jogging,0.93,2.96,-1.9477097
Jogging,0.53,4.1,-0.72
Standing,1.04,9.96,0.23
Jogging,-0.57,0.15,6.13
Walking,3.38,11.14,1.3756552
Walking,1.95,5.75,-0.14982383
Jogging,11.84,-18.85,4.1
Jogging,-2.68,-1.23,-2.53
Walking,-5.37,3.02,-4.399372
Walking,0.0,11.18,0.69
Standing,0.08,9.89,1.46
Walking,-3.15,5.33,-1.12
Jogging,-0.84,4.79,0.69
Standing,-1.65,9.85,1.27
Walking,-3.87,10.34,0.23154591
Walking,1.57,9.47,3.173541
Standing,-1.23,9.81,2.45
Walking,-6.66,14.33,6.0882955
Jogging,4.67,0.84,4.944186
Standing,-1.46,9.43,2.98
Jogging,2.64,-0.34,-1.53
Jogging,1.18,-0.15,0.42223078
Standing,-1.04,9.47,2.96
Standing,-1.04,9.92,-0.89
Walking,-3.36,15.17,1.1168685
Standing,2.49,9.34,2.79
Standing,6.59,8.24,0.04
Walking,5.18,4.9,-1.04
Walking,-2.53,14.02,6.4015636
Standing,-5.18,8.24,1.38
Walking,8.54,15.51,4.0180025
Jogging,6.93,5.24,4.21
Walking,-0.19,9.19,0.5720546
Standing,1.8,9.96,1.0351465
Standing,0.89,9.96,-0.46
Jogging,-16.93,-5.05,6.17
Walking,-0.57,10.65,-0.76
Walking,-3.26,3.49,-3.17
Standing,-1.31,9.3,1.53
Standing,0.19,9.85,-0.5
Walking,6.55,9.66,-3.87
Walking,7.97,9.66,1.38
Jogging,-14.67,17.2,-3.9771416
Jogging,6.47,1.73,3.0645783
Jogging,4.37,14.25,9.425281
Jogging,-2.79,16.02,-5.706926
Jogging,15.02,9.66,1.57
Jogging,16.66,2.3,7.7363577
Standing,-0.27,10.0,0.31
Standing,-5.37,7.93,-1.38
Jogging,-10.08,13.95,-3.49
Jogging,-1.5,8.81,-2.34
Jogging,-5.94,18.01,3.3
Jogging,-1.88,-7.44,-4.8216033
Walking,9.04,17.08,-4.0180025
Walking,-0.19,7.35,2.1792557
Jogging,9.47,10.92,-5.48
Walking,0.69,5.6,-0.27240697
Standing,-3.17,8.54,-0.95
Standing,3.38,9.38,-1.76
Jogging,0.72,1.42,-8.43
Jogging,1.69,19.53,-8.31
Jogging,2.79,19.57,-2.6832085
Walking,10.34,14.98,-0.72
Walking,-4.44,11.65,-6.05
Standing,0.0,9.89,1.42
Jogging,-2.83,19.34,-11.84
Walking,10.73,2.26,5.2165933
Jogging,-4.94,9.66,0.5
Standing,-5.9,7.86,-0.27
Standing,1.12,9.92,0.15
Standing,-2.07,9.62,-1.23
Walking,1.84,14.63,-1.7570249
Jogging,6.85,-16.02,-10.46
Jogging,-19.34,5.13,-15.43
Standing,1.33,10.04,-0.5720546
Standing,-5.33,8.05,-0.57
Walking,16.74,-0.89,-1.65
Walking,-0.84,11.45,1.9477097
Walking,2.15,9.89,-3.06
Standing,-5.86,7.86,-1.27
Jogging,7.63,3.49,7.082581
Walking,-4.06,8.58,-2.18
Jogging,-0.93,9.08,0.38
Walking,-5.63,11.41,-2.87
Standing,0.5,8.92,2.22
Standing,1.08,9.85,-1.9477097
Standing,-0.91,9.77,1.54
Walking,4.4,8.92,2.8330324
Walking,-6.32,3.57,-8.430995
Jogging,12.18,-5.67,15.785983
Walking,-3.72,9.96,-2.41
Standing,-1.5,9.7,1.1168685
Standing,-1.23,9.47,3.06
Standing,-0.84,9.7,1.5
Walking,-4.44,12.37,0.5
Walking,-7.12,6.02,-2.22
Standing,-1.14,9.3,1.38
Jogging,-1.99,14.06,-3.2961242
Walking,10.0,12.57,-4.52
Jogging,-4.75,16.51,-9.34
Walking,-0.19,3.38,-2.6
Jogging,18.35,19.0,-5.202973
Standing,-1.31,9.28,1.42
Standing,-7.97,5.09,-0.76
Standing,7.08,5.13,3.36
Jogging,-10.73,19.65,2.87
Walking,0.11,2.83,-4.79
Standing,-1.18,9.3,1.33
Standing,4.14,8.2,0.0
Standing,3.87,8.12,0.5
Walking,-0.76,8.28,-0.5
Walking,14.86,-0.34,-6.0474343
Jogging,-7.97,7.44,-1.6889231
Standing,-3.34,8.35,-1.23
Walking,-1.08,11.22,-4.9
Standing,-8.47,5.48,-0.61
Standing,-0.08,9.89,1.42
Walking,-9.85,14.52,-0.65
Standing,0.57,10.04,-1.334794
Standing,-1.14,9.62,1.879608
Jogging,2.14,2.03,-2.56
Walking,18.05,-0.42,1.33
Standing,-0.08,9.81,1.57
Jogging,-19.61,3.38,-0.61
Walking,0.53,3.45,1.1441092
Walking,6.24,7.78,-1.6889231
Walking,-9.11,19.31,-1.5
Jogging,2.03,9.38,5.284695
Standing,1.27,9.47,0.72
Jogging,-7.25,5.86,-0.61
Standing,-5.13,8.24,1.38
Standing,2.45,9.34,2.83
Walking,-2.79,11.73,-4.33
Jogging,-4.44,8.47,-0.61
Walking,-0.53,11.8,-1.7297841
Standing,-0.04,9.89,1.57
Jogging,0.42,19.27,-3.26
Walking,5.24,8.66,2.4108016
Walking,5.24,9.43,-3.1054392
Jogging,3.41,19.19,13.633968
Standing,-1.57,9.58,0.95342433
Walking,-3.34,11.75,-0.76
Standing,-1.04,9.34,-0.61
Walking,5.56,9.34,-4.25
Standing,3.95,9.3,-2.07
Walking,0.8,5.86,-1.73
Standing,-4.4,8.73,-0.65
Jogging,-2.03,-9.85,8.77
Walking,-6.47,1.42,-1.69
Standing,-1.14,9.34,-0.31
Walking,-1.92,18.85,-1.33
Jogging,-16.66,-3.64,-2.3699405
Walking,1.12,4.1,-1.920469
Jogging,1.84,-5.75,-0.31
Jogging,5.33,2.45,6.5513873
Standing,-1.23,9.53,2.2201166
Standing,3.38,9.51,-1.8
Standing,-0.99,9.38,2.7921712
Standing,-1.33,9.47,2.5333846
Jogging,-18.47,0.15,4.25
Standing,-0.27,9.81,0.69
Standing,-4.9,8.58,0.0
Standing,-1.18,9.3,1.38
Jogging,-7.86,3.49,-6.09
Walking,-1.73,3.11,-1.27
Walking,-3.06,8.85,6.1291566
Jogging,-4.37,15.64,5.13
Standing,2.72,9.28,3.11
Jogging,19.57,14.9,1.14
Walking,13.25,-1.84,-11.11
Jogging,-2.83,19.53,-0.3405087
Walking,-1.14,1.31,-5.98
Walking,-7.21,9.04,-2.22
Standing,-5.41,8.24,-0.53
Jogging,-2.14,2.15,-6.0474343
Standing,-6.17,7.55,1.57
Walking,13.48,8.05,-0.10896278
Walking,10.38,5.98,-1.27
Standing,1.54,10.08,1.14
Jogging,12.07,0.53,-0.29964766
Standing,1.12,9.89,0.15
Walking,1.92,8.31,1.5
Jogging,13.21,4.21,2.64
Walking,13.21,15.85,15.24
Walking,-8.81,7.93,-0.19
Jogging,-7.89,19.76,1.57
Jogging,1.31,-7.12,-11.073342
Jogging,0.84,7.21,-3.3
Standing,-0.23,10.0,0.57
Jogging,2.45,9.53,-2.68
Jogging,-3.76,5.79,1.33
Walking,-2.56,4.18,-0.38
Standing,-6.4,7.44,1.04
Jogging,-1.95,14.25,-6.469665
Jogging,2.91,-6.02,-0.99
Walking,-8.43,15.47,-7.5456724
Standing,-6.66,7.16,1.38
Walking,-4.44,-0.65,-5.13
Standing,-4.99,8.43,-0.11
Walking,-0.76,10.69,0.10896278
Jogging,8.77,11.3,-6.24
Jogging,0.61,-1.65,-1.31
Jogging,10.23,3.26,0.04
Standing,-0.46,9.92,1.38
Standing,-6.09,7.7,1.61
Jogging,10.19,-12.15,-1.18
Walking,4.71,10.53,7.668256
Standing,-4.79,8.66,-1.99
Jogging,7.4,19.57,-2.7921712
Walking,-3.21,19.57,3.6774938
Standing,-8.28,4.75,-1.14
Jogging,-1.76,-1.95,-4.14
Jogging,3.11,10.46,6.742072
Standing,-1.14,9.3,2.8330324
Jogging,8.2,-4.75,5.5162406
Jogging,8.08,-0.08,7.4
Standing,-0.8,9.7,1.46
Standing,-1.04,9.47,-0.42
Jogging,-8.88,12.11,7.014479
Walking,6.05,7.4,1.334794
Jogging,-17.01,-10.8,16.7
Jogging,-10.34,9.43,-5.8976107
Jogging,10.53,-19.5,0.27
Jogging,9.72,2.22,3.6774938
Standing,3.68,9.28,-2.14
Standing,0.95,9.92,0.38
Walking,-1.84,1.57,-1.879608
Standing,1.8,9.28,3.6774938
Standing,-2.07,9.62,-1.12
Jogging,-4.82,19.53,-2.7513103
Jogging,17.39,6.13,4.52
Walking,-4.75,15.94,1.920469
Standing,-1.27,9.34,1.33
Walking,2.0294318,9.043911,-0.50395286
Standing,3.41,9.51,-1.8
Walking,3.214402,8.580819,-3.636633
Walking,0.23,16.7,-13.1
Jogging,-11.3,15.79,-0.8
Standing,-1.08,10.0,-0.95
Jogging,3.72,-6.85,-10.08
Standing,-1.61,9.96,0.11
Jogging,-4.18,-19.61,6.59
Standing,1.8,9.51,0.57
Walking,2.6,4.18,0.99
Walking,15.98,15.7,-1.04
Walking,-4.82,7.21,1.5
Standing,-1.12,9.34,1.31
Standing,-1.27,9.96,1.65
Jogging,15.09,6.09,4.0180025
Jogging,-11.56,9.11,-1.7978859
Walking,3.49,10.08,-1.1441092
Jogging,-10.8,7.25,-3.173541
Standing,0.0,9.85,1.42
Standing,0.72,10.0,-1.607201
Jogging,8.31,19.57,-5.5162406
Standing,-5.18,8.16,1.38
Standing,3.17,9.23,-0.93
Standing,3.53,9.47,-1.73
Walking,10.76,8.16,-0.040861044
Standing,3.38,9.43,-1.65
Standing,-1.46,9.3,1.18
Standing,-7.78,5.09,-1.38
Standing,-6.09,7.74,1.5
Jogging,-3.49,10.34,15.5135765
Walking,1.04,9.89,0.8036005
Standing,0.38,8.08,5.13
Standing,2.3,9.81,0.8036005
Jogging,1.8,-7.82,-8.076866
Standing,3.68,9.43,-1.88
Walking,16.78,1.04,7.8589406
Walking,-2.41,8.35,0.8036005
Walking,-4.99,0.42,-2.41
Jogging,-1.5,-1.76,-2.91
Jogging,-5.98,1.76,-2.34
Standing,-4.94,8.62,0.0
Jogging,-13.565866,5.5162406,4.2086873
Jogging,-9.04,-0.34,-6.1291566
Jogging,-8.05,13.14,4.399372
Standing,6.17,6.89,0.19
Standing,6.74,6.74,0.11
Walking,5.48,7.08,-1.56634
Walking,2.37,12.87,-3.26
Standing,3.95,9.0,-0.84
Jogging,9.96,16.21,-3.64
Standing,-4.94,8.43,-0.27
Standing,0.34,9.96,-0.5720546
Walking,12.34,10.61,-1.23
Jogging,2.45,-6.66,-11.3
Walking,-0.42,9.53,-1.95
Jogging,2.18,19.53,-1.61
Standing,2.18,9.04,2.18
Walking,-1.31,0.04,-4.8216033
Walking,2.03,11.41,-2.41
Jogging,-2.98,-0.23,-2.34
Walking,4.67,12.76,1.334794
Walking,-1.38,9.53,0.6946377
